1347,간이과세제,6,0,7,5,1,0,6,17,-1
1348,개발부담금,309,17,-1,-22,0,12,-14,-16,3
1349,개발이익환수제,24,5,0,-2,4,-2,-2,-1,0
1350,개발제한구역,1936,-48,-6,-28,-54,49,31,786,-25
1351,개발협력연대,0,0,0,0,0,0,0,0,0
1352,개산계약,1,1,0,0,0,0,0,0,8
1353,개인정보보호법,2678,234,-11,66,58,-34,-90,-47,4
1354,개인파산제도,20,-2,-2,-1,-1,0,0,-1,0
1355,개인회생제도,30,-1,-1,-2,2,-1,1,-2,1
1356,거버넌스,7560,-25,-12,-225,-154,-36,103,42,-170
1357,건강보험제도,287,-10,-12,-11,1,23,-2,5,2
1358,건국국채,1,0,0,0,0,0,0,0,0
1359,건전재정,679,-7,-12,1,-5,-16,7,-33,-24
1360,건폐율,1374,-50,-28,-40,-6,36,20,-38,-33
1361,견련성,2,0,0,0,0,0,0,0,0
1362,결제대금 예치제도,0,0,0,0,0,0,0,0,0
1363,경제사회발전노사정위원회,76,-5,-3,0,-5,-3,-5,-5,-3
1364,계좌추적권,16,-1,-1,0,-1,-1,0,-1,6
1365,계획관리지역,145,1,1,-7,-11,-1,5,1,9
1366,고객주의의무제도,0,0,0,0,0,0,0,0,0
1367,고령자고용촉진장려금제도,0,0,0,0,0,0,0,0,0
1368,고액현금거래보고제도,5,0,0,0,0,0,0,0,0
1369,고용보험제도,62,-5,-1,4,22,180,61,46,-13
1370,고용창출투자세액공제,2,0,0,0,0,0,0,0,0
1371,고용허가제,288,-11,-10,13,26,5,11,7,-10
1372,공공관리제,3,5,1,4,2,-1,-1,-1,0
1373,공공부조,112,-6,-5,3,-6,3,13,-3,-4
1374,공공자금관리기금,45,-3,-2,8,38,-1,13,-5,-6
1375,공급관리자협회지수,0,0,0,0,0,0,0,0,0
1376,공기업,15357,-185,-295,-229,-56,-154,264,43,-248
1377,공동주택,14072,-30,-89,341,-80,-65,-3,223,-261
1378,공동주택가격공시제도,0,0,0,0,0,0,0,0,0
1379,공무원노동조합,1703,-22,-51,-6,51,-19,16,-7,-32
1380,공사채 ,170,-2,-7,-3,9,-4,14,7,-1
1381,공시,94561,-1863,995,-389,-965,-859,-2199,-591,-451
1382,공시이율,162,-1,2,-11,4,-5,3,-3,-3
1383,공시지가,3959,-108,-32,-171,33,30,-18,-6,-107
1384,공시최고,11,0,-1,2,-1,0,0,-1,0
1385,공약가계부,14,-1,-1,-1,-1,0,-1,-1,0
1386,공용면적,55,-2,-1,-1,-3,-4,-2,28,-5
1387,공유수면,772,-27,-17,-18,-15,13,268,34,-9
1388,공익사업 투자이민제,10,-1,-1,-1,-1,-1,-1,3,-1
1389,공익채권,27,-2,3,-2,-2,-1,-1,-1,2
1390,공적노인요양보장제도,0,0,0,0,0,0,0,0,0
1391,공정시장가액비율,344,0,3,3,-15,-24,21,89,-5
1392,공제 제도,6469,63,-148,-63,-62,-155,91,191,-143
1393,공중의견제출제도,0,0,0,0,0,0,0,0,0
1394,공증제도,10,0,-1,-1,6,-1,-1,0,0
1395,공직자주식백지신탁,5,1,0,1,0,0,0,3,-1
1396,과당매매,0,0,0,0,0,0,1,0,0
1397,과대계상,128,0,2,-7,1,3,1,2,-3
1398,과세전적부심사제,1,0,0,0,0,0,0,0,0
1399,과세표준,1312,26,-59,6,157,-21,43,311,93
1400,관리운영권,99,-3,-6,-8,-6,1,-2,-2,-5
1401,관세상당치,0,0,0,0,0,0,0,0,0
1402,관세양허,9,-1,-1,-1,-1,-1,0,-1,-1
1403,관세율표,11,0,-1,0,-1,-1,-1,-1,-1
1404,관세평가,50,-2,-4,-3,2,3,4,1,-2
1405,관세할당제,7,-1,-1,0,0,0,0,0,0
1406,관세화,137,10,-12,-4,-9,-9,-10,-8,-9
1407,광역도시계획 ,160,-11,-6,-1,-9,-1,-7,-6,-4
1408,광역두만강개발계획,34,-3,-3,-2,-2,-1,1,-2,1
1409,교부금,3308,-120,-1,113,-95,-120,-97,-57,-37
1410,교육계좌제,0,0,0,0,0,0,0,0,0
1411,교통세,153,-10,-3,-5,9,-3,-2,-4,1
1412,교통영향평가,805,-35,11,-21,-24,-9,19,-25,-5
1413,교통유발부담금,194,-6,-4,15,88,24,5,12,12
1414,구상권,997,5,-38,645,215,139,218,217,1348
1415,국가교통데이터베이스,6,0,0,0,0,0,0,1,0
1416,국가보증채무,7,-1,-1,0,2,-1,1,-1,-1
1417,국가신인도,42,-3,0,2,0,18,11,-4,-3
1418,국가재정정보시스템,16,-1,-1,-1,-1,-1,-1,-1,-1
1419,국가채무,1989,-79,-84,85,135,247,329,-5,59
1420,국가채무 재조정,5,0,1,0,3,0,11,2,-1
1421,국가표준정보센터,0,0,0,0,0,0,0,0,0
1422,국가혁신체계,13,-1,-1,-1,1,0,-1,-1,-1
1423,국경세,33,7,4,-2,0,1,-2,-2,10
1424,국고보조금,1464,-6,156,71,-15,208,-23,-67,-49
1425,국고보조금통합관리시스템,73,-1,7,0,-3,13,-7,-3,-5
1426,국고채,2262,-58,-12,340,59,-24,-67,-112,-50
1427,국고채무부담행위,1,0,0,0,0,0,0,0,33
1428,국공채,370,-16,0,24,-2,-9,6,19,-11
1429,국립멸종위기종복원센터,17,0,0,-1,-1,-1,1,1,-1
1430,국민기초생활보장제도,178,-3,-5,23,-11,-6,-5,-6,3
1431,국민연금제,190,-9,-8,-7,6,-8,-4,-12,-7
1432,국민임대주택,355,0,-2,-12,1,8,3,15,-2
1433,국민주택,991,-17,7,-43,-38,-40,-9,152,-24
1434,국민주택기금,69,-2,-2,-5,-2,-3,-4,1,-5
1435,국민주택채권,112,-4,-8,-8,-2,2,-1,1,1
1436,국세,17338,-38,-62,-10,-269,382,-148,-235,172
1437,국세물납,45,-4,2,-1,-4,-3,-3,3,-3
1438,국세물납주식,0,0,0,0,0,0,0,0,0
1439,국세심판청구,1,0,0,0,0,0,0,0,0
1440,국유재산,1298,-46,-23,-1,-23,-21,56,-16,-17
1441,국유재산통합관리시스템,5,0,0,0,0,0,0,0,0
1442,국제석유통계,0,0,0,0,0,0,0,0,0
1443,국제투자분쟁해결센터,81,-4,-6,9,-7,-6,7,-2,5
1444,국채,9920,-399,-332,859,1270,-16,-53,-335,-43
1445,국토종합계획,472,57,-6,-18,-22,12,-14,13,-14
1446,규제일몰제도,0,0,0,0,0,0,0,0,1
1447,균형예산,19,-1,-2,1,-1,-1,1,0,0
1448,그렉시트,11,0,-1,-1,0,-1,-1,-1,-1
1449,근로기준법,6181,-232,-203,-159,-158,-99,-126,-64,-175
1450,근저당,638,1,-14,-20,3,11,-8,-4,34
1451,근저당설정,203,-9,5,-12,-4,9,-8,-6,-2
1452,글로벌인프라개발협력포럼,0,0,0,0,0,0,0,0,0
1453,금강산관광특구,28,-2,-2,-2,-2,-2,4,-2,-2
1454,금융 분절화,16,0,-1,-1,5,1,-1,2,0
1455,금치산자,29,7,-3,8,29,-3,-5,-3,-1
1456,기금,55326,-954,-579,2010,1633,961,246,-445,-948
1457,기반시설부담금,8,-1,0,-1,-1,-1,-1,0,0
1458,기부채납,1897,-24,-59,-72,-66,43,33,56,338
1459,기성고,29,-2,-2,-1,1,-2,-2,-2,-1
1460,기준시가,421,92,-27,-33,-21,4,-21,6,-2
1461,기초공제,20,-2,-2,-1,0,-1,-1,0,-1
1462,기초장애연금,2,0,0,0,0,0,0,0,0
1463,긴급복지지원,558,13,-2,218,171,13,45,37,25
1464,까르네협정,0,0,0,0,0,0,0,0,0
1465,납세자 권익보호,437,-6,-2,15,-19,-23,-12,-22,-20
1466,납세자권리구제,50,-4,8,35,0,0,0,-7,-3
1467,네트워크론제도,0,0,0,0,0,0,0,0,0
1468,노란우산,689,6,30,62,10,-7,-34,7,-42
1469,노인수발보험제도,0,0,0,0,0,0,0,0,0
1470,녹지·관리지역,5,0,0,0,0,0,0,0,0
1471,논농업직불제,5,0,1,1,0,0,0,0,0
1472,농산물이력추적관리제도,0,0,0,0,0,0,0,0,0
1473,농업협동조합,735,19,-3,9,7,-26,-5,22,-22
1474,농작물재해보험,426,23,-3,-10,11,-10,12,-21,22
1475,농지연금제도,18,1,-2,-1,2,0,-2,-1,-1
1476,농특세,79,3,-6,8,-1,2,16,20,-6
1477,뉴스테이,384,-14,-6,-4,-6,-10,-2,4,-2
1478,대안적분쟁해결,6,0,1,0,0,2,-1,1,-1
1479,대한무역진흥공사,24,1,1,-1,2,-2,-2,2,6
1480,대한상공회의소 ,7540,16,-19,39,-35,61,-112,-68,-411
1481,도시첨단산업단지,777,-6,-43,47,0,35,-11,-7,-22
1482,도시형생활주택,501,-19,19,-6,-10,28,70,20,30
1483,도정법,237,5,-2,1,-9,-13,4,-9,-6
1484,동산담보제도,4,0,0,5,0,-1,-1,-1,-1
1485,동의명령제,1,0,0,0,0,0,0,0,1
1486,동일노동 동일임금 ,243,12,-8,-12,15,-14,29,-1,-20
1487,레임덕,919,-24,-62,-30,82,11,3,58,145
1488,레저세,71,0,-1,35,30,3,-6,4,7
1489,로제타플랜,6,0,0,0,0,0,0,0,0
1490,리스본협약,1,0,0,0,0,0,0,0,0
1491,린치핀,260,-11,-18,-20,-14,-11,-2,-7,-12
1492,마그나카르타,12,-1,1,-1,-1,1,-1,0,3
1493,마이크로크레딧,17,-1,0,-1,1,1,-1,0,-1
1494,매입세,123,18,-3,-8,-11,-8,-2,5,-6
1495,매입자납부제도,0,0,0,0,0,0,0,0,0
1496,매출채권팩토링제도,1,0,0,0,0,0,0,0,0
1497,매파,2497,-145,-162,-170,-129,-114,-10,-112,-97
1498,면세소득,0,0,0,0,0,1,5,0,0
1499,명도소송,248,-5,-13,-16,-12,-2,42,-2,17
1500,명시이월ㆍ사고이월,2,0,0,0,0,0,0,0,0
1501,모성보호법,3,0,0,0,0,0,0,1,4
1502,목적세,73,-3,-4,6,-3,5,23,2,-2
1503,무자료거래 ,12,-1,13,6,-2,-1,-1,-2,-2
1504,무체재산권,10,-1,-1,3,-1,4,0,1,5
1505,물가지수연동채권,2,0,0,0,0,0,0,0,0
1506,물권 ,2534,-65,-93,-87,-99,-48,-15,2,-85
1507,물품취급수수료,0,0,0,0,0,0,1,0,0
1508,미결제약정수량,0,0,0,0,0,0,0,0,0
1509,미곡종합처리장,359,-11,-7,-7,0,-14,-7,-3,3
1510,미국연방공개시장위원회,5,0,0,0,0,0,0,0,0
1511,미등기양도자산,0,0,0,1,0,0,0,15,-1
1512,민간투자사업,1282,-18,2,-52,-31,-20,90,24,-53
1513,민영주택 ,208,0,0,-10,-8,-3,-10,199,10
1514,민자사업,1121,-36,-56,-49,-16,-32,30,30,-16
1515,밀레니엄 프로젝트,113,0,-1,-6,-5,0,-5,2,-2
1516,바우처,3754,130,45,143,115,87,113,95,-22
1517,반덤핑관세 제도,19,-2,1,-2,0,1,-1,-1,1
1518,반덤핑프랜즈그룹,0,0,0,0,0,0,0,0,0
1519,반독점법,291,-17,-16,-17,-4,-15,-7,17,3
1520,배기량기준세제,0,0,0,0,0,0,0,0,0
1521,배당 ,23240,-357,1344,1082,196,-699,-329,-465,-812
1522,배심재판,11,-1,7,-1,-1,0,0,0,6
1523,배출권거래제,367,-19,-9,-14,-3,18,1,0,5
1524,배타적 경제수역,975,-39,-61,-15,-55,-44,-42,-26,-29
1525,벌크운임지수,5,0,0,0,0,0,0,0,0
1526,법률구조제도 ,18,-2,-1,-1,-1,3,-1,-1,-1
1527,법인세,6880,-215,124,412,134,68,178,186,162
1528,법인세 중간예납,94,-7,10,-4,-4,-5,-4,-6,31
1529,법정계량단위,3,2,0,0,0,0,0,0,0
1530,법정손해배상제도,1,0,0,3,0,0,0,0,0
1531,법정지상권,55,-3,-4,-4,-3,-3,-3,-3,-1
1532,베른협약,6,0,0,1,0,0,0,0,0
1533,벤처투자위험보장제,0,0,0,0,0,0,0,0,0
1534,별제권,4,0,0,0,0,0,0,0,0
1535,보금자리주택,148,1,8,-9,0,20,3,60,5
1536,보세제도,8,-1,-1,-1,-1,0,0,1,0
1537,복권기금,654,4,-23,-19,-1,-5,26,-19,-26
1538,볼커룰,22,-1,5,0,0,-2,35,-2,-3
1539,부가가치세,3279,36,141,180,76,-5,70,102,-24
1540,부가세환급,150,-2,0,-1,4,4,-1,-4,-10
1541,부담금,8470,63,-98,171,302,-2,-49,-133,-185
1542,부당내부거래,31,-3,3,1,-3,-1,3,1,0
1543,부당노동행위,1164,-41,-67,-56,-38,-43,-33,-25,-48
1544,부당한 공동행위,161,-7,-5,-11,-5,-8,-10,-9,-6
1545,부동산 투자이민제,46,-2,-3,-3,-3,1,-2,5,-3
1546,부동산실명제 ,89,-5,-3,0,39,11,2,-4,-3
1547,부동산양도사전신고제 ,0,0,0,0,0,0,0,0,0
1548,부양의무자,905,56,-1,-56,-43,-51,-33,103,23
1549,부유세,462,9,45,-15,2,-2,34,-17,-24
1550,부종성,4,0,1,1,0,0,0,0,0
1551,부패라운드,2,0,0,0,0,0,0,0,0
1552,분류과세,40,3,-3,-2,0,2,41,12,-3
1553,분리과세,364,63,-20,-10,16,5,3,49,66
1554,비교공감,10,-1,-1,1,6,-1,-1,-1,1
1555,비례세 ,8,-1,0,-1,-1,0,-1,2,1
1556,비만세,92,-8,-1,-3,-4,-2,-2,0,-6
1557,빅브라더,126,-1,-3,2,10,19,11,-2,-1
1558,사업소세,5,0,0,0,3,0,2,0,-1
1559,사업자단위과세,0,0,0,0,0,0,0,0,0
1560,사전심사청구제도,17,2,3,-2,-2,-2,-1,-1,-1
1561,사전환경성검토제도,1,0,0,0,0,0,0,0,0
1562,사회간접자본,5029,-164,-183,-191,0,56,-44,27,-161
1563,사회공헌 일자리 ,2506,-74,-67,-75,-75,-29,-50,-16,-86
1564,사회보장성기금수지,85,-1,-6,3,13,-5,7,2,3
1565,사회보장예산 ,9,-1,-1,-1,-1,0,0,-1,0
1566,사회보험,2187,-32,-49,210,47,64,-12,-62,-74
1567,사회복지서비스,1346,-9,-38,-52,-17,-31,-18,-33,-47
1568,사회안전망,5026,-78,-128,-68,49,345,489,506,1
1569,산업별시장개선시책,0,0,0,0,0,0,0,0,0
1570,산업생산지수,268,-15,-13,-19,-9,-14,-12,-10,-8
1571,산업재산권 ,315,-12,21,-4,-3,-1,-10,1,-7
1572,산재보험,1309,-26,-7,121,38,74,12,29,-6
1573,상가건물임대차보호법,129,-7,3,-3,6,-5,12,57,5
1574,상가임대차보호법,229,-11,-5,-7,5,-4,-11,34,18
1575,상생보증 프로그램,16,-1,-1,-1,-1,-1,21,-2,-2
1576,상호인정협정,73,-5,-5,-3,-1,-4,5,17,-5
1577,서울보증보험,471,49,-16,5,-7,14,-18,-9,-15
1578,석유비축정책,0,0,0,0,0,0,0,0,0
1579,석유수입부과금,15,-1,0,23,26,-1,-3,5,-2
1580,선박투자회사제도,1,0,0,0,0,0,0,0,0
1581,성과관리제도,20,-2,-1,-1,0,2,-2,2,-1
1582,성과주의예산제도,6,0,0,0,0,0,0,0,0
1583,성실신고확인제,14,-1,2,-1,-1,-1,-1,-1,-1
1584,성인지예산제도,28,-2,0,3,-2,-2,1,0,0
1585,세계경쟁력위원회연합,0,0,0,0,0,0,2,0,0
1586,세계농업식량안보기금,0,0,0,0,0,0,0,0,0
1587,세입ㆍ세출,334,-17,3,-4,32,-3,37,-14,-27
1588,셧다운,3377,-232,121,676,1019,382,20,160,349
1589,소득공제,3206,57,-29,44,91,-20,-50,-48,-178
1590,소득세,9289,362,181,241,481,205,467,1469,434
1591,소수공제자추가공제,0,0,0,0,0,0,0,0,0
1592,손해액인정제도,0,0,0,0,0,0,0,12,-1
1593,수입대체경비,0,0,0,0,1,0,0,0,0
1594,수입수량제한,3,0,0,0,0,0,0,0,0
1595,수입허가제,9,-1,-1,-1,-1,-1,-1,0,1
1596,수출신용 가이드라인,2,0,0,0,0,0,0,0,0
1597,스냅백,382,31,-33,-30,-28,-23,-18,-3,18
1598,스크린쿼터,56,-4,11,-5,-3,-3,-2,-1,-3
1599,스포츠 바우처,151,21,-9,-1,15,-4,-3,-5,2
1600,스핀닥터,0,0,1,0,0,0,1,0,0
1601,시행사,4551,-117,-34,-46,-67,15,-11,18,-149
1602,신뢰성 인증마크,30,-2,-2,-1,-2,-2,0,-1,-2
1603,신재생연료의무혼합제도,0,0,0,0,0,0,0,0,0
1604,신재생열에너지공급의무화제도,0,0,0,0,0,0,0,0,0
1605,신지식재산권제도,0,0,0,0,0,0,0,0,0
1606,실업급여,2026,-68,-48,412,642,523,268,146,-1
1607,실용신안,504,-14,-11,10,-9,2,6,-2,-22
1608,쓰레기종량제,121,1,2,-6,5,0,-3,4,1
1609,아시아 펀드패스포트,42,7,0,-1,-4,23,-4,-3,-5
1610,아시아국세청장회의,17,-1,-1,-1,-1,-1,-1,-1,-1
1611,아포스티유,26,-2,-1,7,0,1,0,-1,-2
1612,알뜰주유소,464,-22,-31,-33,-4,1,-6,-5,-15
1613,알리오,371,-17,-10,-16,17,23,25,6,-9
1614,약관분쟁조정협의회,4,0,0,0,0,0,0,0,0
1615,양도소득세,3014,179,17,-106,-4,-39,337,1232,231
1616,양해각서,10599,-446,-279,-458,-421,-329,-284,-125,-282
1617,양허카테고리,0,0,0,0,0,0,0,0,0
1618,에너지관련 라벨링,3,0,0,0,0,0,0,0,0
1619,엑슨-플로리오법,0,0,0,0,0,0,0,0,0
1620,연결납세제도,4,0,1,0,0,0,0,0,0
1621,연기금 투자풀,34,-2,-2,-1,8,1,0,4,-1
1622,연말정산,1821,176,-73,-18,112,88,-83,-64,-62
1623,연면적,15053,-265,-336,-334,-235,171,-16,148,-233
1624,연분연승법,0,0,0,0,0,0,0,0,0
1625,영세율,56,2,7,14,25,-2,7,13,-7
1626,영수증복권제,1,0,1,0,0,0,0,0,0
1627,영점기준예산,0,0,0,0,0,0,0,0,0
1628,예비타당성조사제도,385,-2,-22,-30,-25,-27,-23,-21,-20
1629,예산,155116,-1995,-1293,2414,2103,-1060,932,-562,-2886
1630,예산결산특별위원회,6571,-453,-442,149,50,-60,85,43,6
1631,예산과목,56,3,-2,-5,3,-4,4,-2,-3
1632,예산성과금제도,18,-2,2,-2,1,-1,-1,-1,-1
1633,예산순계,0,0,0,0,0,0,0,0,0
1634,예산의 배정,618,19,-17,-17,-30,-31,-2,9,-31
1635,예산의 이용ㆍ전용,1,0,0,0,0,0,0,0,0
1636,예산의 이체,14,-1,0,0,0,3,1,-1,-1
1637,예산투명성지수,0,0,0,0,0,0,0,0,0
1638,예산편성지침,107,-3,-7,-2,-4,1,-5,-4,-4
1639,오바마 케어,180,-7,9,13,-3,-5,2,2,16
1640,오픈프라이머리,18,12,1,1,1,-1,0,-2,-3
1641,오픈프라이스,5,1,0,0,1,0,0,0,0
1642,옥외가격표시제,6,0,0,2,0,-1,2,-1,-1
1643,온렌딩,159,18,-4,1,-10,-6,-5,10,-12
1644,외국인고용허가제,11,0,0,12,1,-2,-1,-2,-2
1645,외국인기업전용단지,2,0,0,0,0,0,0,0,0
1646,외국인산업연수제도,1,0,0,0,3,0,0,0,0
1647,외국인투자등록제도,0,0,0,0,0,0,0,0,0
1648,외환건전성부담금,9,-1,-1,70,-5,-5,-3,0,-5
1649,용적률,2727,-52,-64,-37,-5,144,-12,949,744
1650,우수농산물관리제도,56,-5,-4,-4,-4,-4,-3,-2,1
1651,원산지 사후검증,29,1,2,2,6,1,12,3,-1
1652,원산지관리시스템,47,-4,-3,3,1,-4,-1,4,1
1653,원산지규정,56,-1,-2,-4,-4,11,2,8,-4
1654,원산지표시제도,21,0,-1,-1,2,-2,1,2,-2
1655,원스트라이크 아웃제,248,19,-13,-9,14,-16,-21,16,61
1656,원천과세,6,1,-1,0,1,0,0,0,0
1657,원천징수,750,39,-35,-11,8,34,5,76,24
1658,원형지,61,-3,-4,-2,-3,-3,-2,-2,-3
1659,월드클래스 300,277,-11,-1,-9,3,13,20,-10,-13
1660,위례신도시,1500,-34,0,-39,-49,9,-11,1,-70
1661,위안화적격외국인기관투자가,1,0,0,0,0,1,0,0,0
1662,위해요소중점관리제도,3,0,0,0,0,0,0,0,0
1663,유라시아 이니셔티브,37,-1,-1,-3,-3,-3,0,0,-2
1664,유럽연합,19199,-502,-724,-245,-538,-298,-199,-45,-621
1665,유보안,2,0,0,0,0,0,0,0,1
1666,유사행정규제,12,-1,-1,-1,-1,-1,-1,-1,-1
1667,유엔 밀레니엄 개발목표,4,1,0,0,0,0,0,0,0
1668,유질,834,-28,-21,-15,-3,-20,-14,-7,-22
1669,유해물질 사용제한 지침,13,-1,-1,-1,-1,-1,-1,3,-1
1670,은행세,13,1,-1,3,-1,-1,0,-1,-1
1671,이노카페,17,8,-2,-2,-2,6,-2,-2,-2
1672,이동통신 재판매제도,0,0,0,0,0,0,0,0,0
1673,이전가격 사전합의제,1,0,1,0,0,0,0,0,0
1674,이중곡가,1,0,0,0,1,0,0,0,0
1675,이중과세,489,-13,-9,-30,-24,-17,95,132,-24
1676,이중과세방지협정,89,-5,2,-7,-3,-6,-4,-6,-5
1677,이차보전,704,73,139,173,180,95,-10,-35,-35
1678,인구주택총조사,448,-22,-20,-25,-19,-16,-17,17,120
1679,일괄타결방식,4,1,0,0,0,0,0,0,0
1680,일반과세자,57,4,-2,5,23,1,25,38,-4
1681,일반특혜관세제도,81,-7,-3,-6,-6,-5,-4,-5,-4
1682,일반회계,2504,-134,-86,61,-7,-2,-68,-97,-67
1683,일부결제금액 이월약정,6,0,0,2,-1,2,0,0,6
1684,일시차입금,4,1,0,2,0,0,0,0,1
1685,일시해고제,0,0,0,0,0,0,0,0,0
1686,임금피크제,1181,-48,-37,-64,-45,-55,-27,-66,-71
1687,입법과목,0,0,0,0,0,0,0,0,0
1688,입지규제최소지구,3,0,0,0,0,0,0,0,0
1689,자금세탁방지법,45,-3,-3,-3,28,6,2,9,-6
1690,자발적 협약제도 ,22,-2,-2,-2,-1,-1,0,-1,-1
1691,자산형성지원사업,150,1,9,15,0,-6,-8,-3,-12
1692,장기보유특별공제,418,68,-5,-20,-13,-27,29,96,29
1693,장기전세주택,65,-1,2,-2,-3,11,-4,13,-2
1694,장기주택마련저축,3,1,0,0,1,0,0,0,0
1695,장애인의무고용제도,27,0,-2,-2,3,-1,0,3,-1
1696,재개발ㆍ재건축,317,6,-7,9,-1,-5,-1,9,-9
1697,재산보전처분,42,-4,-1,0,0,-3,3,-1,-1
1698,재산세,4524,-83,-11,340,347,-18,-44,607,35
1699,재정 분권화,155,-8,-11,-3,-6,-6,-8,1,-3
1700,재정거래,51,-2,-2,3,-3,7,3,1,-2
1701,재정비탈,0,0,0,0,0,0,0,0,0
1702,재정융자제도,0,0,0,0,0,0,0,0,0
1703,재정적자,1415,-33,-22,64,83,165,72,29,60
1704,재정조기집행,334,0,46,23,-1,5,-19,-24,-27
1705,재정투융자,33,-3,-2,-1,-1,5,-3,7,-2
1706,저가심의제,8,-1,-1,-1,-1,0,0,0,0
1707,저소득층 주택바우처,18,-1,0,-1,0,-1,1,-1,0
1708,저작권,15554,-112,-33,-434,-480,-641,-545,-448,-603
1709,저작인접권,50,2,-3,2,12,-1,-4,11,-5
1710,저탄소차 협력금 제도,10,-1,-1,-1,-1,-1,-1,-1,-1
1711,적격외국인기관투자가,6,0,0,0,0,1,0,0,0
1712,적자성 국가채무,55,-5,-4,4,-3,-4,0,-2,-4
1713,전대차관,3,1,0,0,0,0,0,0,0
1714,전문직 비자쿼터,15,-1,-1,-1,-1,-1,-1,-1,-1
1715,전세권 설정,79,-6,-3,-5,2,6,0,-2,22
1716,전세임대주택,472,-10,22,-10,-6,-25,-10,18,-8
1717,전자거래 소비자보호 지침,0,0,0,0,0,0,0,0,0
1718,전자거래기본법 ,19,0,-1,-1,-1,2,16,-1,-1
1719,전자금융거래법,389,-19,16,-15,47,27,15,99,-14
1720,전자상거래보증제,0,0,0,0,0,0,0,0,0
1721,정보통신망 이용촉진 등에 관한 법률 ,893,79,-3,-18,26,17,-6,-25,-38
1722,정보화촉진기금,2,0,0,0,0,0,0,1,0
1723,정부결산,16,-1,0,-1,-1,-1,0,-1,2
1724,정부미술은행,17,-1,-1,-1,0,-1,-1,0,0
1725,정부조달협정,31,-3,4,0,24,-4,-1,-4,-4
1726,정부혁신브랜드,1,0,0,0,0,0,0,0,0
1727,정책실명제,330,-15,-17,-8,36,5,-6,-14,-13
1728,제조물책임법,56,-1,-5,-2,-4,6,-2,-1,-4
1729,제척기간,91,-3,76,22,-5,-10,-6,-6,-1
1730,제한세율,12,-1,-1,1,-1,-1,2,-1,0
1731,조망권,1744,-16,-61,-43,-33,36,41,36,-30
1732,조세감면,277,-12,7,29,4,10,54,31,-23
1733,조세공평주의,8,-1,-1,-1,-1,0,0,0,1
1734,조세부담률,237,-16,-13,-15,-9,-3,6,-9,-5
1735,조세불복제도,2,0,0,0,0,0,0,0,0
1736,조세완전포괄주의,0,0,0,0,0,0,0,0,0
1737,조세지출예산서,43,-4,-3,-2,-3,1,-2,-1,-3
1738,조세피난처,109,5,-1,-6,-6,-3,1,8,10
1739,조정관세,26,-1,-2,-1,-1,-2,-2,-1,-2
1740,종가매매,45,-4,-3,-3,-3,-2,-3,-3,-2
1741,종가세,457,23,-32,-36,-34,-23,-24,-26,-17
1742,종합국고채지수,0,0,0,0,0,0,0,0,0
1743,종합부동산세,2774,157,-24,18,343,26,113,1744,524
1744,종합소득산출세액,24,0,-2,-2,6,4,-2,3,-2
1745,종합소득세,1077,67,-14,29,287,138,-20,3,60
1746,주택거래신고제,10,25,-2,-3,-2,-1,-2,1,-1
1747,주택분양가원가연동제,0,0,0,0,0,0,0,0,0
1748,주택임대차보호법,281,17,-9,-16,-5,7,106,543,717
1749,주한미국상공회의소,222,-7,-13,18,-11,6,-8,-10,-15
1750,준공공임대주택,13,-1,-1,-1,-1,-1,2,-1,2
1751,준예산,31,-3,-1,-1,-2,-2,-1,-1,-2
1752,준조세,208,-10,-11,5,15,10,-11,11,5
1753,중기요금협의제 ,0,0,0,0,0,0,0,0,0
1754,중기재정계획,178,-6,-6,-12,-12,0,10,-4,-11
1755,중독예방치유부담금,20,-2,-2,-1,-1,-1,-1,-1,-1
1756,중소기업중앙회,9342,-148,-161,80,-232,-88,-71,-92,-395
1757,중첩적 과세,3,0,0,0,0,0,0,0,0
1758,증권거래세,1239,-61,-46,-84,-52,-54,279,308,-70
1759,증여세 완전포괄주의,3,0,0,0,0,0,0,0,0
1760,증인지원센터,2,0,0,0,0,0,0,0,0
1761,지구단위계획,1782,-12,-11,-26,-32,25,51,-24,5
1762,지문 사전등록제,107,-9,-5,-7,-4,14,-4,-2,-5
1763,지방교육재정교부금,594,-44,-35,7,-39,-33,-16,-20,-25
1764,지방세,10545,2,359,466,59,-110,-20,269,110
1765,지방양여금,4,0,1,1,0,0,0,0,0
1766,지방재정지원제도,0,0,0,0,0,0,0,0,0
1767,지방채,1275,-38,-74,43,87,26,47,2,-59
1768,지역개발공채,3,2,0,1,1,0,0,0,2
1769,지역혁신체계,75,-3,-4,-6,-1,10,-4,-3,-5
1770,지역희망 프로젝트,34,-1,-2,-3,-1,-2,-1,-2,0
1771,지적재산권,3102,-101,-106,-120,-79,-27,58,15,-32
1772,지체상금,205,-13,21,71,18,-6,0,-7,-7
1773,지출원인행위,11,1,-1,-1,-1,-1,-1,-1,-1
1774,직무발명보상제도,233,-9,-10,1,3,3,14,2,2
1775,직업능력계좌제,0,0,0,0,0,0,0,0,0
1776,직업훈련제도 ,25,-2,-1,0,-2,-2,-1,-2,0
1777,직역연금,82,3,-7,-6,4,1,-2,-1,-5
1778,직접지불제도,21,-1,5,2,4,13,-1,-1,-1
1779,집단소송제,212,-17,-1,3,13,-3,-9,6,-12
1780,징벌적 손해배상제,446,-22,-15,6,30,-14,7,4,9
